53  -9.1160200000E+00   5.1467100000E+00   5.9723500000E+00   5.9723500000E+00   1.6843950000E+01
54  -9.1042900000E+00   5.2013500000E+00   5.9691900000E+00   5.9691900000E+00   1.6800120000E+01
55  -9.0946600000E+00   5.2490400000E+00   5.9665900000E+00   5.9665900000E+00   1.6761570000E+01
56  -9.0871500000E+00   5.2881100000E+00   5.9645600000E+00   5.9645600000E+00   1.6729810000E+01
57  -9.0817700000E+00   5.3171300000E+00   5.9631100000E+00   5.9631100000E+00   1.6706120000E+01
58  -9.0785300000E+00   5.3350100000E+00   5.9622400000E+00   5.9622400000E+00   1.6691480000E+01
59  -9.0774600000E+00   5.3410500000E+00   5.9619500000E+00   5.9619500000E+00   1.6686530000E+01
60  -9.0768500000E+00   5.3415200000E+00   5.9569900000E+00   5.9621800000E+00   1.6690470000E+01
61  -9.0750200000E+00   5.3429400000E+00   5.9421400000E+00   5.9628800000E+00   1.6702250000E+01
62  -9.0719800000E+00   5.3452900000E+00   5.9174900000E+00   5.9640400000E+00   1.6721810000E+01
63  -9.0677600000E+00   5.3485800000E+00   5.8832100000E+00   5.9656600000E+00   1.6749010000E+01
64  -9.0623900000E+00   5.3528000000E+00   5.8395100000E+00   5.9677300000E+00   1.6783690000E+01
65  -9.0558900000E+00   5.3579300000E+00   5.7866700000E+00   5.9702500000E+00   1.6825610000E+01
66  -9.0483400000E+00   5.3639700000E+00   5.7250400000E+00   5.9732200000E+00   1.6874480000E+01
67  -9.0397700000E+00   5.3709000000E+00   5.6550200000E+00   5.9766100000E+00   1.6929970000E+01
68  -9.0302800000E+00   5.3787100000E+00   5.5770800000E+00   5.9804200000E+00   1.6991690000E+01
69  -9.0199600000E+00   5.3873800000E+00   5.4917400000E+00   5.9846500000E+00   1.7059160000E+01
70  -9.0089000000E+00   5.3968900000E+00   5.3996000000E+00   5.9892700000E+00   1.7131870000E+01
71  -8.9972300000E+00   5.3013100000E+00   5.4072200000E+00   5.9942700000E+00   1.7209240000E+01
72  -8.9851000000E+00   5.1975700000E+00   5.4183400000E+00   5.9996400000E+00   1.7290640000E+01
73  -8.9726700000E+00   5.0891700000E+00   5.4302400000E+00   6.0053700000E+00   1.7375350000E+01
74  -8.9601300000E+00   4.9769300000E+00   5.4428800000E+00   6.0114300000E+00   1.7462640000E+01
75  -8.9476700000E+00   4.8617300000E+00   5.4562400000E+00   6.0178000000E+00   1.7551710000E+01
76  -8.9355400000E+00   4.7445100000E+00   5.4702900000E+00   6.0244800000E+00   1.7641690000E+01
77  -8.9239800000E+00   4.6262400000E+00   5.4849900000E+00   6.0314400000E+00   1.7731730000E+01
78  -8.9132500000E+00   4.5079400000E+00   5.5003300000E+00   6.0386500000E+00   1.7820920000E+01
79  -8.9036200000E+00   4.3906400000E+00   5.5162600000E+00   6.0461100000E+00   1.7908330000E+01
80  -8.9036200000E+00   4.3906400000E+00   5.5162600000E+00   6.0461100000E+00   1.7908330000E+01
81  -8.8956400000E+00   4.2790800000E+00   5.5322100000E+00   6.0535400000E+00   1.7990390000E+01
82  -8.8892200000E+00   4.1704100000E+00   5.5486500000E+00   6.0611500000E+00   1.8069110000E+01
83  -8.8846400000E+00   4.0655500000E+00   5.5655500000E+00   6.0689300000E+00   1.8143710000E+01
84  -8.8821500000E+00   3.9654300000E+00   5.5828900000E+00   6.0768600000E+00   1.8213420000E+01
85  -8.8819800000E+00   3.8709100000E+00   5.6006100000E+00   6.0849100000E+00   1.8277530000E+01
86  -8.8843400000E+00   3.7828100000E+00   5.6187100000E+00   6.0930800000E+00   1.8335390000E+01
87  -8.8894300000E+00   3.7018400000E+00   5.6371300000E+00   6.1013300000E+00   1.8386400000E+01
88  -8.8973800000E+00   3.6286700000E+00   5.6558400000E+00   6.1096600000E+00   1.8430040000E+01
89  -8.9083200000E+00   3.5638500000E+00   5.6748200000E+00   6.1180300000E+00   1.8465860000E+01
90  -8.9222900000E+00   3.5078200000E+00   5.6940200000E+00   6.1264400000E+00   1.8493530000E+01
91  -8.9393300000E+00   3.4609200000E+00   5.7134100000E+00   6.1348600000E+00   1.8512750000E+01
92  -8.9593900000E+00   3.4233700000E+00   5.7329600000E+00   6.1432700000E+00   1.8523360000E+01
93  -8.9824200000E+00   3.3952800000E+00   5.7526300000E+00   6.1516600000E+00   1.8525260000E+01
94  -9.0082800000E+00   3.3766600000E+00   5.7723900000E+00   6.1600100000E+00   1.8518440000E+01
95  -9.0368200000E+00   3.3674100000E+00   5.7922100000E+00   6.1683100000E+00   1.8502980000E+01
96  -9.0678500000E+00   3.3673600000E+00   5.8120500000E+00   6.1765300000E+00   1.8479040000E+01
97  -9.1011700000E+00   3.3762200000E+00   5.8318800000E+00   6.1846700000E+00   1.8446840000E+01
98  -9.1365400000E+00   3.3936700000E+00   5.8516700000E+00   6.1927100000E+00   1.8406670000E+01
99  -9.1737000000E+00   3.4193300000E+00   5.8713900000E+00   6.2006300000E+00   1.8358880000E+01
100  -9.2124200000E+00   3.4527500000E+00   5.8910000000E+00   6.2084200000E+00   1.8303890000E+01
101  -9.2524300000E+00   3.4934900000E+00   5.9104900000E+00   6.2160700000E+00   1.8242120000E+01
102  -9.2934800000E+00   3.5410500000E+00   5.9298100000E+00   6.2235700000E+00   1.8174060000E+01
103  -9.3353500000E+00   3.5949500000E+00   5.9489500000E+00   6.2309000000E+00   1.8100200000E+01
104  -9.3777900000E+00   3.6546800000E+00   5.9678700000E+00   6.2380700000E+00   1.8021070000E+01
105  -9.4206000000E+00   3.7197600000E+00   5.9865500000E+00   6.2450500000E+00   1.7937180000E+01
106  -9.4635700000E+00   3.7897000000E+00   6.0049600000E+00   6.2518500000E+00   1.7849060000E+01
107  -9.5065300000E+00   3.8640400000E+00   6.0230900000E+00   6.2584500000E+00   1.7757220000E+01
108  -9.5493100000E+00   3.9423200000E+00   6.0409000000E+00   6.2648500000E+00   1.7662160000E+01
109  -9.5917600000E+00   4.0240900000E+00   6.0583800000E+00   6.2710400000E+00   1.7564360000E+01
110  -9.6337400000E+00   4.1089500000E+00   6.0755000000E+00   6.2770200000E+00   1.7464300000E+01
111  -9.6751500000E+00   4.1964900000E+00   6.0922500000E+00   6.2827900000E+00   1.7362410000E+01
112  -9.7158700000E+00   4.2863100000E+00   6.1086000000E+00   6.2883400000E+00   1.7259100000E+01
113  -9.7558200000E+00   4.3780600000E+00   6.1245500000E+00   6.2936800000E+00   1.7154770000E+01
114  -9.7949000000E+00   4.4713700000E+00   6.1400700000E+00   6.2987900000E+00   1.7049780000E+01
115  -9.8330400000E+00   4.5658800000E+00   6.1551400000E+00   6.3036900000E+00   1.6944460000E+01
116  -9.8701800000E+00   4.6612700000E+00   6.1697600000E+00   6.3083600000E+00   1.6839150000E+01
117  -9.9062600000E+00   4.7572000000E+00   6.1839100000E+00   6.3128200000E+00   1.6734140000E+01
118  -9.9412300000E+00   4.8533500000E+00   6.1975800000E+00   6.3170600000E+00   1.6629730000E+01
119  -9.9750400000E+00   4.9493800000E+00   6.2107500000E+00   6.3210800000E+00   1.6526190000E+01
120  -1.0007640000E+01   5.0449800000E+00   6.2234200000E+00   6.3248900000E+00   1.6423790000E+01
121  -1.0039000000E+01   5.1398300000E+00   6.2355800000E+00   6.3284900000E+00   1.6322790000E+01
122  -1.0069080000E+01   5.2335800000E+00   6.2472200000E+00   6.3318900000E+00   1.6223470000E+01
123  -1.0097860000E+01   5.3259200000E+00   6.2583200000E+00   6.3350800000E+00   1.6126090000E+01
124  -1.0125290000E+01   5.4165100000E+00   6.2688900000E+00   6.3380700000E+00   1.6030920000E+01
125  -1.0151360000E+01   5.5050100000E+00   6.2789100000E+00   6.3408700000E+00   1.5938250000E+01
126  -1.0176040000E+01   5.5910800000E+00   6.2883900000E+00   6.3434800000E+00   1.5848380000E+01
127  -1.0199310000E+01   5.6743700000E+00   6.2973100000E+00   6.3459000000E+00   1.5761600000E+01
128  -1.0221150000E+01   5.7545300000E+00   6.3056700000E+00   6.3481400000E+00   1.5678220000E+01
129  -1.0241530000E+01   5.8312000000E+00   6.3134700000E+00   6.3502000000E+00   1.5598580000E+01
130  -1.0260460000E+01   5.9040200000E+00   6.3207000000E+00   6.3520900000E+00   1.5522990000E+01
131  -1.0277910000E+01   5.9726600000E+00   6.3273700000E+00   6.3538100000E+00   1.5451810000E+01
132  -1.0293870000E+01   6.0367500000E+00   6.3334600000E+00   6.3553600000E+00   1.5385350000E+01
133  -1.0308330000E+01   6.0959600000E+00   6.3389800000E+00   6.3567500000E+00   1.5323970000E+01
134  -1.0321290000E+01   6.1499600000E+00   6.3439200000E+00   6.3579900000E+00   1.5267990000E+01
135  -1.0332740000E+01   6.1984400000E+00   6.3482800000E+00   6.3590700000E+00   1.5217730000E+01
136  -1.0342670000E+01   6.2411000000E+00   6.3520600000E+00   6.3600000000E+00   1.5173490000E+01
137  -1.0351080000E+01   6.2776900000E+00   6.3552700000E+00   6.3607900000E+00   1.5135550000E+01
138  -1.0357960000E+01   6.3079600000E+00   6.3578900000E+00   6.3614300000E+00   1.5104140000E+01
139  -1.0363310000E+01   6.3317200000E+00   6.3599300000E+00   6.3619200000E+00   1.5079490000E+01
140  -1.0367140000E+01   6.3488100000E+00   6.3613900000E+00   6.3622700000E+00   1.5061750000E+01
141  -1.0369440000E+01   6.3591100000E+00   6.3622600000E+00   6.3624800000E+00   1.5051060000E+01
142  -1.0370200000E+01   6.3625500000E+00   6.3625500000E+00   6.3625500000E+00   1.5047490000E+01
143  -1.0369420000E+01   6.3589500000E+00   6.3624000000E+00   6.3624000000E+00   1.5051150000E+01
144  -1.0367060000E+01   6.3481600000E+00   6.3619600000E+00   6.3619600000E+00   1.5062110000E+01
145  -1.0363140000E+01   6.3302500000E+00   6.3612300000E+00   6.3612300000E+00   1.5080300000E+01
146  -1.0357650000E+01   6.3053200000E+00   6.3602000000E+00   6.3602000000E+00   1.5105600000E+01
147  -1.0350590000E+01   6.2735100000E+00   6.3588900000E+00   6.3588900000E+00   1.5137850000E+01
148  -1.0341960000E+01   6.2350100000E+00   6.3573000000E+00   6.3573000000E+00   1.5176840000E+01
149  -1.0331760000E+01   6.1900100000E+00   6.3554400000E+00   6.3554400000E+00   1.5222360000E+01
150  -1.0320000000E+01   6.1387600000E+00   6.3533100000E+00   6.3533100000E+00   1.5274130000E+01
151  -1.0306680000E+01   6.0815000000E+00   6.3509200000E+00   6.3509200000E+00   1.5331890000E+01
152  -1.0291800000E+01   6.0185100000E+00   6.3482800000E+00   6.3482800000E+00   1.5395340000E+01
153  -1.0275360000E+01   5.9500600000E+00   6.3454100000E+00   6.3454100000E+00   1.5464190000E+01
154  -1.0257380000E+01   5.8764400000E+00   6.3423100000E+00   6.3423100000E+00   1.5538130000E+01
155  -1.0237850000E+01   5.7979400000E+00   6.3389900000E+00   6.3389900000E+00   1.5616880000E+01
156  -1.0216780000E+01   5.7148500000E+00   6.3354800000E+00   6.3354800000E+00   1.5700150000E+01
157  -1.0194180000E+01   5.6274600000E+00   6.3317800000E+00   6.3317800000E+00   1.5787670000E+01
158  -1.0170060000E+01   5.5360300000E+00   6.3279000000E+00   6.3279000000E+00   1.5879180000E+01
159  -1.0144430000E+01   5.4408500000E+00   6.3238700000E+00   6.3238700000E+00   1.5974430000E+01
160  -1.0117300000E+01   5.3421700000E+00   6.3197000000E+00   6.3197000000E+00   1.6073220000E+01
161  -1.0088690000E+01   5.2402500000E+00   6.3154100000E+00   6.3154100000E+00   1.6175320000E+01
162  -1.0058600000E+01   5.1353400000E+00   6.3110100000E+00   6.3110100000E+00   1.6280560000E+01
163  -1.0027060000E+01   5.0276700000E+00   6.3065100000E+00   6.3065100000E+00   1.6388750000E+01
164  -9.9940900000E+00   4.9174700000E+00   6.3019500000E+00   6.3019500000E+00   1.6499720000E+01
165  -9.9596900000E+00   4.8049600000E+00   6.2973400000E+00   6.2973400000E+00   1.6613320000E+01
166  -9.9239100000E+00   4.6903700000E+00   6.2926900000E+00   6.2926900000E+00   1.6729380000E+01
167  -9.8867600000E+00   4.5739200000E+00   6.2880200000E+00   6.2880200000E+00   1.6847730000E+01
168  -9.8482900000E+00   4.4558300000E+00   6.2833500000E+00   6.2833500000E+00   1.6968190000E+01
169  -9.8085200000E+00   4.3363300000E+00   6.2787100000E+00   6.2787100000E+00   1.7090550000E+01
170  -9.7675200000E+00   4.2156900000E+00   6.2741000000E+00   6.2741000000E+00   1.7214570000E+01
171  -9.7253500000E+00   4.0941500000E+00   6.2695500000E+00   6.2695500000E+00   1.7340010000E+01
172  -9.6820900000E+00   3.9720100000E+00   6.2650700000E+00   6.2650700000E+00   1.7466540000E+01
173  -9.6378300000E+00   3.8495900000E+00   6.2606900000E+00   6.2606900000E+00   1.7593800000E+01
174  -9.5927000000E+00   3.7272400000E+00   6.2564100000E+00   6.2564100000E+00   1.7721380000E+01
175  -9.5468400000E+00   3.6053700000E+00   6.2522600000E+00   6.2522600000E+00   1.7848800000E+01
176  -9.5004300000E+00   3.4844400000E+00   6.2482500000E+00   6.2482500000E+00   1.7975500000E+01
177  -9.4536800000E+00   3.3649400000E+00   6.2444000000E+00   6.2444000000E+00   1.8100880000E+01
