-72.3037 -39.1107 -39.1157 -39.0787 -15.6527 -2.9417 -3.2937 -1.0767 10.2493 12.1483 12.4083
-72.3037 -39.1117 -39.1147 -39.0787 -15.6577 -3.0167 -3.2317 -1.0557 10.2823 12.2533 12.3613
-72.3037 -39.1127 -39.1137 -39.0777 -15.6647 -3.0877 -3.1677 -1.0347 10.3073 12.3553 12.3143
-72.3037 -39.1137 -39.1117 -39.0767 -15.6727 -3.1547 -3.1017 -1.0117 10.3243 12.4533 12.2683
-72.3037 -39.1157 -39.1107 -39.0767 -15.6827 -3.2167 -3.0337 -0.9897 10.3333 12.5493 12.2233
-72.3037 -39.1157 -39.1097 -39.0757 -15.6937 -3.2737 -2.9647 -0.9667 10.3323 12.6453 12.1783
-72.3037 -39.1167 -39.1077 -39.0747 -15.7067 -3.3257 -2.8937 -0.9427 10.3223 12.7403 12.1353
-72.3037 -39.1177 -39.1067 -39.0747 -15.7207 -3.3717 -2.8207 -0.9187 10.3013 12.8373 12.0943
-72.3037 -39.1187 -39.1047 -39.0737 -15.7367 -3.4127 -2.7467 -0.8947 10.2693 12.9363 12.0543
-72.3047 -39.1197 -39.1037 -39.0727 -15.7537 -3.4467 -2.6717 -0.8697 10.2273 13.0383 12.0163
-72.3047 -39.1197 -39.1027 -39.0727 -15.7737 -3.4757 -2.5947 -0.8447 10.1763 13.1433 11.9803
-72.3047 -39.1197 -39.1007 -39.0717 -15.7947 -3.4987 -2.5177 -0.8197 10.1143 13.2523 11.9473
-72.3047 -39.1207 -39.0997 -39.0707 -15.8167 -3.5147 -2.4387 -0.7947 10.0443 13.3643 11.9173
-72.3047 -39.1207 -39.0977 -39.0707 -15.8417 -3.5247 -2.3597 -0.7687 9.9653 13.4803 11.8903
-72.3047 -39.1207 -39.0967 -39.0697 -15.8677 -3.5277 -2.2797 -0.7427 9.8793 13.5993 11.8663
-72.3057 -39.1207 -39.0957 -39.0697 -15.8947 -3.5257 -2.1987 -0.7177 9.7863 13.7213 11.8463
-72.3057 -39.1207 -39.0937 -39.0687 -15.9247 -3.5157 -2.1177 -0.6917 9.6863 13.8473 11.8303
-72.3057 -39.1197 -39.0927 -39.0677 -15.9557 -3.5007 -2.0367 -0.6657 9.5813 13.9743 11.8173
-72.3057 -39.1197 -39.0907 -39.0677 -15.9877 -3.4787 -1.9557 -0.6397 9.4713 14.1043 11.8093
-72.3057 -39.1187 -39.0897 -39.0667 -16.0217 -3.4497 -1.8747 -0.6137 9.3563 14.2363 11.8063
-72.3067 -39.1177 -39.0887 -39.0667 -16.0567 -3.4157 -1.7927 -0.5877 9.2383 14.3683 11.8073
-72.3067 -39.1167 -39.0867 -39.0657 -16.0927 -3.3747 -1.7127 -0.5627 9.1163 14.5023 11.8143
-72.3067 -39.1157 -39.0857 -39.0657 -16.1297 -3.3277 -1.6327 -0.5367 8.9913 14.6353 11.8253
-72.3067 -39.1147 -39.0847 -39.0647 -16.1687 -3.2747 -1.5527 -0.5117 8.8633 14.7683 11.8433
-72.3077 -39.1137 -39.0827 -39.0647 -16.2077 -3.2157 -1.4737 -0.4867 8.7333 14.9003 11.8663
-72.3077 -39.1127 -39.0817 -39.0647 -16.2477 -3.1517 -1.3967 -0.4627 8.6013 15.0303 11.8953
-72.3077 -39.1107 -39.0807 -39.0637 -16.2877 -3.0817 -1.3197 -0.4377 8.4673 15.1583 11.9303
-72.3077 -39.1087 -39.0797 -39.0637 -16.3287 -3.0067 -1.2447 -0.4137 8.3323 15.2823 11.9713
-72.3087 -39.1077 -39.0787 -39.0627 -16.3707 -2.9267 -1.1707 -0.3907 8.1963 15.4033 12.0203
-72.3087 -39.1057 -39.0767 -39.0627 -16.4127 -2.8417 -1.0977 -0.3677 8.0583 15.5193 12.0743
-72.3087 -39.1037 -39.0757 -39.0627 -16.4537 -2.7527 -1.0277 -0.3447 7.9203 15.6293 12.1363
-72.3097 -39.1017 -39.0747 -39.0627 -16.4957 -2.6587 -0.9587 -0.3227 7.7813 15.7333 12.2043
-72.3097 -39.0997 -39.0737 -39.0617 -16.5377 -2.5607 -0.8917 -0.3017 7.6413 15.8303 12.2803
-72.3097 -39.0977 -39.0727 -39.0617 -16.5787 -2.4587 -0.8267 -0.2807 7.5013 15.9183 12.3623
-72.3097 -39.0957 -39.0717 -39.0617 -16.6197 -2.3527 -0.7637 -0.2607 7.3613 15.9973 12.4523
-72.3107 -39.0937 -39.0707 -39.0607 -16.6597 -2.2437 -0.7037 -0.2407 7.2203 16.0663 12.5493
-72.3107 -39.0917 -39.0697 -39.0607 -16.6997 -2.1317 -0.6457 -0.2217 7.0803 16.1243 12.6533
-72.3107 -39.0897 -39.0687 -39.0607 -16.7387 -2.0177 -0.5897 -0.2037 6.9403 16.1723 12.7643
-72.3117 -39.0877 -39.0677 -39.0607 -16.7767 -1.9007 -0.5357 -0.1857 6.8013 16.2083 12.8833
-72.3117 -39.0847 -39.0677 -39.0607 -16.8137 -1.7817 -0.4847 -0.1687 6.6623 16.2333 13.0083
-72.3117 -39.0827 -39.0667 -39.0607 -16.8487 -1.6617 -0.4367 -0.1527 6.5243 16.2483 13.1413
-72.3117 -39.0807 -39.0657 -39.0597 -16.8837 -1.5407 -0.3907 -0.1367 6.3883 16.2523 13.2803
-72.3127 -39.0787 -39.0647 -39.0597 -16.9167 -1.4187 -0.3477 -0.1217 6.2533 16.2473 13.4253
-72.3127 -39.0767 -39.0647 -39.0597 -16.9487 -1.2977 -0.3067 -0.1077 6.1203 16.2343 13.5773
-72.3127 -39.0747 -39.0637 -39.0597 -16.9797 -1.1767 -0.2687 -0.0947 5.9893 16.2133 13.7343
-72.3127 -39.0727 -39.0627 -39.0597 -17.0077 -1.0567 -0.2327 -0.0827 5.8603 16.1873 13.8973
-72.3127 -39.0717 -39.0627 -39.0597 -17.0357 -0.9387 -0.1997 -0.0707 5.7353 16.1563 14.0643
-72.3137 -39.0697 -39.0617 -39.0597 -17.0607 -0.8227 -0.1697 -0.0597 5.6143 16.1223 14.2353
-72.3137 -39.0677 -39.0617 -39.0597 -17.0847 -0.7107 -0.1417 -0.0497 5.4973 16.0873 14.4083
-72.3137 -39.0667 -39.0617 -39.0597 -17.1057 -0.6037 -0.1167 -0.0407 5.3863 16.0503 14.5843
-72.3137 -39.0657 -39.0607 -39.0597 -17.1257 -0.5007 -0.0937 -0.0327 5.2813 16.0143 14.7593
-72.3137 -39.0637 -39.0607 -39.0597 -17.1437 -0.4047 -0.0737 -0.0257 5.1823 15.9793 14.9333
-72.3137 -39.0627 -39.0597 -39.0597 -17.1597 -0.3167 -0.0557 -0.0187 5.0923 15.9463 15.1033
-72.3137 -39.0617 -39.0597 -39.0597 -17.1737 -0.2367 -0.0397 -0.0127 5.0113 15.9153 15.2653
-72.3147 -39.0607 -39.0597 -39.0597 -17.1857 -0.1667 -0.0267 -0.0087 4.9393 15.8883 15.4163
-72.3147 -39.0607 -39.0597 -39.0597 -17.1957 -0.1077 -0.0167 -0.0047 4.8793 15.8663 15.5523
-72.3147 -39.0597 -39.0597 -39.0597 -17.2027 -0.0597 -0.0077 -0.0017 4.8323 15.8493 15.6663
-72.3147 -39.0597 -39.0597 -39.0597 -17.2087 -0.0257 -0.0017 0.0013 4.7973 15.8373 15.7533
-72.3147 -39.0597 -39.0597 -39.0587 -17.2117 -0.0047 0.0013 0.0023 4.7763 15.8303 15.8083
-72.3147 -39.0587 -39.0587 -39.0587 -17.2127 0.0023 0.0023 0.0023 4.7683 15.8273 15.8273
-72.3147 -39.0597 -39.0597 -39.0597 -17.2117 -0.0047 0.0023 0.0023 4.7763 15.8083 15.8303
-72.3147 -39.0597 -39.0597 -39.0597 -17.2077 -0.0267 0.0003 0.0003 4.7973 15.7523 15.8383
-72.3147 -39.0597 -39.0597 -39.0597 -17.2027 -0.0637 -0.0037 -0.0037 4.8333 15.6633 15.8503
-72.3147 -39.0607 -39.0597 -39.0597 -17.1947 -0.1137 -0.0087 -0.0087 4.8823 15.5473 15.8683
-72.3147 -39.0617 -39.0597 -39.0597 -17.1847 -0.1767 -0.0147 -0.0147 4.9433 15.4093 15.8903
-72.3137 -39.0627 -39.0597 -39.0597 -17.1727 -0.2517 -0.0227 -0.0227 5.0163 15.2563 15.9173
